Unnamed: 0,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,kdn251/interviews,Java,40.0,24091.0,28.0,564,2.02,1.985,1.902,2.271,2.389,2.377
0,crossoverJie/JCSprout,Java,69.0,1188.0,23.0,478,3.172,2.96,2.07,3.39,3.318,2.749
0,linlinjava/litemall,Java,96.0,24595.0,60.0,1955,4.279,3.977,3.149,4.006,3.668,3.544
0,winterbe/java8-tutorial,Java,10.0,149.0,11.0,1248,2.217,2.098,1.655,3.281,2.569,3.257
0,justauth/JustAuth,Java,25.0,9554.0,34.0,1284,1.928,1.85,1.617,4.867,4.833,5.186
0,YunaiV/yudao-cloud,Java,10.0,37802.0,45.0,1605,1.979,1.907,1.53,1.361,1.285,1.307
0,vuejs/vue,TypeScript,5.0,32405.0,356.0,659,4.385,4.074,2.844,1.722,1.806,1.517
0,mockito/mockito,Java,249.0,48812.0,281.0,2207,9.497,8.743,6.64,5.298,5.239,6.151
0,lgvalle/Material-Animations,Java,12.0,8692.0,8.0,433,1.872,1.786,1.507,1.823,1.737,1.761
0,gyoogle/tech-interview-for-developer,Java,134.0,6723.0,70.0,1709,2.669,2.548,2.801,3.114,3.516,2.799
0,sqshq/piggymetrics,Java,22.0,1512.0,13.0,2123,1.317,1.307,1.363,1.833,1.862,1.921
0,yangshun/tech-interview-handbook,TypeScript,181.0,31486.0,154.0,2265,5.232,4.892,3.425,9.954,11.16,8.734
0,pagehelper/Mybatis-PageHelper,Java,37.0,5240.0,36.0,3521,2.665,2.51,1.862,4.336,3.703,4.968
0,adam-p/markdown-here,JavaScript,18.0,16027.0,11.0,2331,1.271,1.246,1.264,2.543,2.192,2.835
0,shuzheng/zheng,Java,10.0,41267.0,8.0,485,1.159,1.145,1.084,1.753,1.67,1.502
0,magic-wormhole/magic-wormhole,Python,146.0,3237.0,53.0,3275,2.421,2.301,1.819,8.415,7.146,7.788
0,gothinkster/realworld,TypeScript,184.0,34974.0,80.0,1943,6.189,5.854,4.846,4.816,4.815,4.302
0,geerlingguy/ansible-for-devops,Python,40.0,490.0,26.0,3341,3.011,2.816,1.947,3.563,3.6,3.556
0,facebookarchive/stetho,Java,244.0,2353.0,49.0,2266,2.722,2.625,2.179,6.696,6.785,5.885
0,daimajia/AndroidSwipeLayout,Java,22.0,399.0,16.0,1050,1.157,1.176,1.212,2.665,2.707,2.827
0,crazyguitar/pysheeet,Python,276.0,1150.0,37.0,2850,1.69,1.645,1.543,2.356,2.332,2.048
0,conan-io/conan,Python,67.0,28904.0,364.0,1559,12.770090408345814,11.877419141587875,9.044551169192511,6.589,6.519,6.875
0,qqwweee/keras-yolo3,Python,9.0,148.0,7.0,118,1.597,1.56,1.409,3.081,2.672,3.44
0,impress/impress.js,JavaScript,106.0,4792.0,82.0,4445,3.66,3.452,3.345,3.307,3.261,2.947
0,icloud-photos-downloader/icloud_photos_downloader,Python,199.0,36200.0,31.0,2819,1.711,1.807,1.942,5.913,4.361,6.357
0,reorx/httpstat,Python,9.0,355.0,6.0,2477,1.616,1.556,1.353,2.653,2.903,2.642
0,goabstract/Awesome-Design-Tools,JavaScript,283.0,19220.0,214.0,594,12.770090408345814,11.877419141587875,8.454,13.106,10.443,8.001
0,keras-rl/keras-rl,Python,83.0,1414.0,32.0,1227,4.042,3.787,3.566,5.542,5.473,5.88
0,PeterDing/iScript,Python,5.0,1142.0,5.0,1199,1.265,1.24,1.278,1.441,1.399,1.223
0,Lyken17/pytorch-OpCounter,Python,19.0,177.0,17.0,1685,2.56,2.442,2.266,2.796,2.71,2.891
0,jcjohnson/pytorch-examples,Python,5.0,63.0,5.0,889,1.506,1.457,1.271,1.003,1.005,1.003
0,rawandahmad698/PyChatGPT,Python,11.0,104.0,10.0,6,1.453,1.428,1.457,2.611,2.044,3.2
0,vuejs/vue-cli,JavaScript,171.0,30935.0,432.90146429063736,2132,6.042,5.655,3.909,5.28,3.693,6.088
0,IDSIA/sacred,Python,292.0,6119.0,94.0,3513,7.009,6.45,4.329,6.324,5.407,5.177
0,KaiyangZhou/deep-person-reid,Python,17.0,9804.0,12.0,1794,1.626,1.581,1.522,2.207,2.085,2.042
0,Chakazul/Lenia,Python,7.0,41430.0,7.0,1326,1.091,1.083,1.082,2.129,2.073,1.755
0,redis/jedis,Java,1118.0,12960.0,192.0,5011,5.992,5.715,4.664,17.398,13.833,12.147
0,ktbyers/netmiko,Python,105.0,8200.0,179.0,3275,3.37,3.154,2.575,7.933,5.926,8.425
0,ggerganov/llama.cpp,C++,1891.0,23801.0,432.90146429063736,359,5.835,5.55,4.828,26.25632621581739,17.511,25.382464705009152
0,jsvine/markovify,Python,85.0,536.0,56.0,3013,2.692,2.546,2.231,4.233,3.403,4.016
0,spadgos/sublime-jsdocs,Python,9.0,1339.0,26.0,691,2.311,2.193,1.796,2.251,2.104,1.804
0,react-boilerplate/react-boilerplate,JavaScript,223.0,8943.0,183.0,1544,4.035,3.829,3.738,5.585,4.845,5.124
0,evyatarmeged/Raccoon,Python,9.0,914.0,7.0,1337,1.358,1.325,1.314,2.627,2.237,2.652
0,avinashpaliwal/Super-SloMo,Python,8.0,27529.0,7.0,693,1.363,1.354,1.333,1.783,1.536,2.023
0,keithito/tacotron,Python,21.0,113.0,10.0,625,1.313,1.288,1.32,1.899,1.878,1.842
0,vipstone/faceai,Python,9.0,40473.0,4.0,141,1.29,1.268,1.177,1.444,1.409,1.288
0,xmu-xiaoma666/External-Attention-pytorch,Python,30.0,5699.0,5.0,644,1.425,1.423,1.369,5.489,4.767,7.238
0,vsouza/awesome-ios,Swift,2212.0,13528.0,394.0,3489,8.107,7.568,7.575,9.103,6.588,10.947
0,chiphuyen/stanford-tensorflow-tutorials,Python,2.0,14037.0,2.0,519,0.999,1.0,1.0,1.0,1.0,1.0
0,soxoj/maigret,Python,5.0,5588.0,29.0,84,2.971,2.852,2.587,1.691,1.757,1.721
0,jhy/jsoup,Java,278.0,5023.0,97.0,5129,7.189,6.59,4.142,8.749,7.839,9.714
0,TooTallNate/Java-WebSocket,Java,291.0,4148.0,71.0,5147,3.528,3.382,2.607,7.12,5.774,6.782
0,liaohuqiu/android-Ultra-Pull-To-Refresh,Java,18.0,3474.0,8.0,537,1.374,1.342,1.286,2.837,2.895,2.929
0,ssssssss-team/spider-flow,Java,9.0,3382.0,18.0,941,1.753,1.72,1.487,1.99,1.848,1.452
0,ybq/Android-SpinKit,Java,12.0,10241.0,10.0,943,1.482,1.481,1.518,2.519,2.652,2.756
0,microsoft/calculator,C++,626.0,36948.0,90.0,1231,3.602,3.793,3.951,12.397,10.44,11.762
0,webtorrent/webtorrent,JavaScript,812.0,29199.0,161.0,3793,1.679,1.661,1.645,8.954,8.797,9.004
0,react-native-image-picker/react-native-image-picker,Java,141.0,2770.0,162.0,1969,11.766,10.925,6.999,5.001,4.393,3.9
0,avelino/awesome-go,Go,2557.0,10325.0,429.0,2719,12.770090408345814,11.877419141587875,9.044551169192511,13.343,12.017,7.266
0,LonamiWebs/Telethon,Python,310.0,8978.0,154.0,2091,7.864,7.194,5.878,6.992,5.919,6.538
0,Alamofire/Alamofire,Swift,555.0,34100.0,240.0,3503,3.311,3.16,2.713,18.562,12.36,20.595
0,qubvel/segmentation_models.pytorch,Python,103.0,6235.0,46.0,1647,3.847,3.575,2.564,5.649,5.204,5.004
0,MorvanZhou/Reinforcement-learning-with-tensorflow,Python,8.0,438.0,6.0,1910,1.675,1.612,1.315,2.083,1.976,1.81
0,software-mansion/react-native-svg,Java,187.0,20405.0,191.0,2235,3.638,3.464,3.322,3.055,2.611,3.33
0,hardikvasa/google-images-download,Python,40.0,260.0,31.0,1494,3.329,3.132,2.498,3.183,3.123,2.464
0,cmderdev/cmder,C++,291.0,3096.0,123.0,3864,4.26,4.2,4.769,7.431,7.703,8.496
0,kenwheeler/slick,JavaScript,235.0,3714.0,132.0,3018,4.563,4.269,3.143,10.232,10.526,11.176
0,changkun/modern-cpp-tutorial,C++,107.0,39501.0,73.0,2451,4.737,4.382,2.984,3.551,3.427,3.418
0,pypa/pipx,Python,281.0,3587.0,129.0,1049,4.388,4.264,4.112,12.031,8.726,14.249
0,jadore801120/attention-is-all-you-need-pytorch,Python,5.0,166.0,6.0,1330,1.43,1.421,1.348,1.026,1.036,1.026
0,joelgrus/data-science-from-scratch,Python,8.0,769.0,6.0,2050,1.433,1.391,1.433,2.413,2.435,1.87
0,excalidraw/excalidraw,TypeScript,3257.0,47494.0,269.0,1523,6.153,6.044,6.011,26.25632621581739,21.988943789700585,25.382464705009152
0,kodecocodes/swift-algorithm-club,Swift,607.0,14104.0,237.0,2171,12.770090408345814,11.877419141587875,9.044551169192511,9.241,7.153,9.187
0,jiaaro/pydub,Python,127.0,36944.0,75.0,4177,1.896,1.85,1.711,9.775,9.259,11.127
0,baowenbo/DAIN,Python,12.0,288.0,8.0,1424,2.091,2.019,1.8,1.62,1.729,1.604
0,MonitorControl/MonitorControl,Swift,146.0,29842.0,70.0,1522,3.686,3.707,4.05,5.286,4.15,6.182
0,gin-gonic/gin,Go,839.0,3123.0,387.0,3534,3.571,3.502,3.784,13.102,12.642,14.004
0,react-native-video/react-native-video,Java,550.0,17202.0,250.0,3261,9.09,8.541,6.899,8.505,6.386,8.642
0,vitejs/vite,TypeScript,272.0,34683.0,432.90146429063736,249,8.239,7.717,5.421,11.862,8.815,13.482
0,sshahine/JFoenix,Java,117.0,28243.0,61.0,2196,3.203,3.098,3.47,3.92,3.45,3.138
0,microsoft/winget-cli,C++,1037.0,36281.0,97.0,1689,2.715,2.765,2.763,15.633,11.392,14.716
0,prolificinteractive/material-calendarview,Java,81.0,4823.0,34.0,1443,2.277,2.22,2.419,3.244,2.767,3.173
0,daimajia/AndroidImageSlider,Java,16.0,2165.0,13.0,356,1.049,1.052,1.058,2.83,2.97,2.738
0,ReactiveX/RxSwift,Swift,20.0,16233.0,336.0,1988,6.471,6.002,5.625,1.811,2.087,1.763
0,crazycodeboy/react-native-splash-screen,Java,48.0,3912.0,40.0,1909,3.195,2.993,2.161,6.828,7.841,7.243
0,junegunn/fzf,Go,429.0,5481.0,233.0,3771,5.299,4.883,3.548,8.126,7.059,7.983
0,scribejava/scribejava,Java,139.0,2594.0,103.0,4672,5.418,5.078,3.717,4.31,3.71,3.466
0,WeiYe-Jing/datax-web,Java,10.0,43670.0,14.0,132,2.349,2.313,2.08,3.072,3.091,3.341
0,jashkenas/underscore,JavaScript,734.0,6802.0,261.0,5084,6.391,6.017,4.386,7.794,6.27,6.024
0,dreamhead/moco,Java,29.0,6018.0,31.0,4042,4.262,3.941,3.14,4.017,4.253,4.346
0,mudler/LocalAI,C++,967.0,3187.0,74.0,351,4.444,4.201,3.118,12.977,9.561,14.897
0,rubenlagus/TelegramBots,Java,114.0,3246.0,96.0,2956,5.296,4.905,3.889,10.382,9.856,11.002
0,aporter/coursera-android,Java,5.0,22558.0,5.0,227,1.25,1.233,1.166,1.452,1.556,1.375
0,BoltsFramework/Bolts-Android,Java,73.0,476.0,15.0,1847,2.159,2.055,1.9,4.183,4.361,4.662
0,vapor/vapor,Swift,746.0,16743.0,229.0,1872,4.316,4.086,3.88,12.139,11.631,14.628
0,tj/commander.js,JavaScript,242.0,2999.0,160.0,4095,2.035,2.056,2.187,4.242,3.573,4.303
0,rstacruz/nprogress,JavaScript,33.0,722.0,33.0,2433,3.358,3.128,2.398,3.249,3.255,3.155
0,microsoft/malmo,Java,178.0,28835.0,27.0,2319,2.008,1.981,2.162,7.255,6.443,6.551
0,haizlin/fe-interview,JavaScript,8.0,7610.0,6.0,332,1.273,1.247,1.152,1.908,1.597,1.834
0,databricks/learning-spark,Java,5.0,370.0,7.0,591,1.436,1.394,1.263,1.545,1.377,1.759
0,CameraKit/blurkit-android,Java,10.0,6270.0,6.0,806,1.734,1.687,1.452,1.575,1.604,1.54
0,nektos/act,Go,863.0,9654.0,172.0,1887,4.873,4.689,4.342,9.621,8.015,5.976
0,facebook/yoga,C++,98.0,48591.0,214.0,1759,11.663,11.209,9.044551169192511,7.62,5.937,9.141
0,SwiftyJSON/SwiftyJSON,Swift,197.0,1116.0,130.0,3058,9.062,8.516,6.733,8.869,7.16,9.629
0,lisawray/groupie,Java,115.0,678.0,45.0,2587,4.399,4.187,3.621,4.682,4.751,4.65
0,wagoodman/dive,Go,131.0,6671.0,53.0,1879,5.031,4.658,3.644,7.574,6.804,7.726
0,evanw/esbuild,Go,201.0,17338.0,103.0,2363,2.44,2.3,1.815,11.457,9.731,13.235
0,uber/NullAway,Java,549.0,4790.0,39.0,2375,3.797,3.63,2.877,15.887,11.063,20.992
0,reduxjs/redux,TypeScript,1472.0,29076.0,422.0,3168,11.199,10.357,6.513,10.05,7.231,11.483
0,luojilab/DDComponentForAndroid,Java,6.0,1060.0,4.0,35,1.731,1.778,1.899,1.434,1.318,1.395
0,kevinsawicki/http-request,Java,11.0,1678.0,14.0,1269,1.633,1.572,1.308,1.653,1.728,1.767
0,shekhargulati/99-problems,Java,11.0,386.0,11.0,1802,1.729,1.658,1.431,1.662,1.717,1.692
0,onevcat/Kingfisher,Swift,542.0,6417.0,172.0,3236,5.025,4.638,3.388,5.429,3.973,5.519
0,eleme/UETool,Java,53.0,17639.0,10.0,1629,2.278,2.16,1.863,5.609,5.157,6.534
0,mbechler/marshalsec,Java,6.0,466.0,5.0,2029,1.171,1.155,1.178,1.999,2.085,1.685
0,HeroTransitions/Hero,Swift,72.0,31385.0,74.0,1068,2.374,2.268,1.866,3.663,3.328,2.916
0,oblador/react-native-keychain,Java,138.0,1724.0,77.0,3200,3.315,3.135,2.488,4.708,4.428,4.692
0,szerhusenBC/jwt-spring-security-demo,Java,12.0,328.0,9.0,1268,2.182,2.073,1.729,1.246,1.248,1.246
0,JohnCoates/Aerial,Swift,216.0,19668.0,52.0,2942,3.338,3.131,3.328,5.15,4.787,5.012
0,Querz/mcaselector,Java,88.0,23271.0,32.0,2072,1.934,1.846,1.729,5.086,4.776,5.099
0,zmxv/react-native-sound,Java,132.0,332.0,87.0,2943,5.774,5.512,3.939,5.381,4.529,5.616
0,TangoAgency/material-intro-screen,Java,9.0,27796.0,3.0,140,1.28,1.278,1.328,1.609,1.453,1.582
0,cupy/cupy,Python,3452.0,40349.0,293.0,2311,12.770090408345814,11.877419141587875,9.044551169192511,21.866,21.988943789700585,23.296
0,ramda/ramda,JavaScript,1291.0,8209.0,300.0,3850,10.153,9.478,8.143,11.542,9.449,11.241
0,shidenggui/easytrader,Python,110.0,880.0,52.0,1923,1.691,1.637,1.528,8.972,8.564,10.976
0,socketio/socket.io,TypeScript,392.0,18609.0,199.0,4689,9.014,8.293,5.159,8.43,5.21,9.901
0,goldbergyoni/javascript-testing-best-practices,JavaScript,141.0,10417.0,68.0,1259,6.831,6.331,4.052,8.691,8.362,9.914
0,andpor/react-native-sqlite-storage,Java,65.0,13565.0,46.0,2163,1.924,1.84,1.816,3.705,3.512,4.022
0,Todd-Davies/ProgressWheel,Java,25.0,384.0,23.0,2471,2.479,2.351,1.752,2.319,2.369,2.027
0,esoxjem/MovieGuide,Java,37.0,448.0,12.0,1459,2.869,2.699,2.004,5.308,4.889,5.566
0,VerbalExpressions/JavaVerbalExpressions,Java,47.0,164.0,27.0,3811,2.31,2.281,2.463,5.205,4.701,5.969
0,PyMySQL/PyMySQL,Python,293.0,1421.0,106.0,3477,3.065,2.922,2.719,6.835,5.08,6.476
0,ulisesbocchio/jasypt-spring-boot,Java,43.0,622.0,26.0,2756,2.443,2.322,2.328,3.034,2.886,3.023
0,ReactiveCocoa/ReactiveCocoa,Swift,923.0,17092.0,203.0,4121,12.770090408345814,11.877419141587875,9.044551169192511,8.247,7.372,10.379
0,go-gorm/gorm,Go,646.0,4223.0,363.0,3776,3.328,3.118,3.333,7.781,6.568,9.273
0,kellyjonbrazil/jc,Python,102.0,13718.0,38.0,1581,2.305,2.178,2.012,10.542,8.269,10.358
0,chennaione/sugar,Java,75.0,9679.0,54.0,2076,2.035,2.133,2.374,2.764,2.677,2.532
0,bayesian-optimization/BayesianOptimization,Python,81.0,32824.0,32.0,3551,2.091,2.1,2.027,6.334,5.273,5.911
0,vdurmont/emoji-java,Java,32.0,539.0,18.0,1928,1.593,1.551,1.512,4.461,3.483,4.198
0,karma9874/AndroRAT,Java,9.0,40789.0,9.0,1350,1.936,1.848,1.481,2.535,2.156,2.942
0,houtianze/bypy,Python,51.0,2779.0,27.0,2698,1.969,1.881,2.016,4.777,4.821,3.711
0,sfyc23/EverydayWechat,Python,14.0,359.0,13.0,277,2.608,2.469,2.325,2.418,2.239,2.617
0,Kong/unirest-java,Java,42.0,3677.0,53.0,3287,3.475,3.259,3.598,1.199,1.164,1.253
0,daimajia/AnimationEasingFunctions,Java,10.0,147.0,8.0,2247,1.082,1.081,1.075,2.841,2.644,2.468
0,ozodrukh/CircularReveal,Java,17.0,1338.0,12.0,1290,2.16,2.049,1.707,1.434,1.341,1.237
0,Notsfsssf/Pix-EzViewer,Java,13.0,23732.0,5.0,383,1.52,1.473,1.299,3.013,3.009,2.967
0,darknessomi/musicbox,Python,195.0,1858.0,52.0,2826,3.509,3.348,3.453,11.025,9.424,13.725
0,avjinder/Minimal-Todo,Java,27.0,17725.0,15.0,1162,1.558,1.544,1.635,2.515,2.342,2.52
0,SnapKit/SnapKit,Swift,21.0,2886.0,78.0,2224,3.282,3.068,2.612,2.478,2.582,2.471
0,balderdashy/sails,JavaScript,412.0,13180.0,223.0,4323,3.543,3.341,3.609,6.824,6.382,4.858
0,cli/cli,Go,333.0,28661.0,399.0,236,10.661,9.888,8.239,10.931,8.704,8.118
0,hackiftekhar/IQKeyboardManager,Swift,107.0,23915.0,87.0,3816,1.486,1.445,1.334,2.821,2.435,2.912
0,coreybutler/nvm-windows,Go,92.0,33124.0,72.0,3443,1.501,1.46,1.51,5.207,5.256,4.329
0,microsoft/LightGBM,C++,2794.0,21739.0,286.0,2763,3.922,3.914,4.383,26.25632621581739,21.988943789700585,25.382464705009152
0,jesseduffield/lazydocker,Go,170.0,26913.0,66.0,1607,4.685,4.366,3.139,5.072,4.513,5.296
0,nodejs/node-gyp,Python,189.0,5233.0,223.0,3750,5.973,5.54,4.99,2.089,2.366,2.139
0,halfrost/LeetCode-Go,Go,172.0,19274.0,44.0,2089,3.043,2.856,2.165,8.813,7.148,6.07
0,remix-run/react-router,TypeScript,981.0,23998.0,430.0,2645,12.770090408345814,11.877419141587875,9.044551169192511,7.71,6.516,9.257
0,openai/spinningup,Python,32.0,31762.0,20.0,456,3.387,3.223,2.938,4.817,5.573,4.647
0,cucumber/cucumber-jvm,Java,610.0,29427.0,250.0,3284,4.673,4.482,5.001,8.342,8.465,8.708
0,facebookresearch/maskrcnn-benchmark,Python,196.0,6842.0,79.0,392,6.818,6.491,4.717,6.819,6.872,6.099
0,Moya/Moya,Swift,603.0,18281.0,219.0,3456,9.275,8.758,7.33,4.386,3.787,4.384
0,polybar/polybar,C++,628.0,8844.0,148.0,2798,3.421,3.278,2.639,15.956,12.784,17.96
0,facebook/chisel,Python,119.0,3545.0,50.0,2058,6.537,6.121,5.184,6.241,6.082,5.726
0,wangshub/Douyin-Bot,Python,8.0,40701.0,4.0,709,1.621,1.66,1.631,1.506,1.59,1.502
0,vishnubob/wait-for-it,Python,13.0,29.0,10.0,1663,2.995,2.866,2.671,2.083,2.086,2.186
0,facebookarchive/draft-js,JavaScript,204.0,36831.0,241.0,1235,6.632,6.592,5.573,5.298,5.044,5.164
0,mxcl/PromiseKit,Swift,254.0,10427.0,135.0,3610,4.344,4.036,2.865,3.668,3.672,3.509
0,MengTo/Spring,Swift,45.0,925.0,28.0,1692,3.824,3.604,2.749,4.574,4.435,4.742
0,labstack/echo,Go,539.0,6349.0,256.0,3264,2.775,2.8,3.044,13.657,11.798,14.463
0,ianyh/Amethyst,Swift,57.0,26646.0,79.0,2787,4.148,3.855,4.286,4.888,4.847,4.829
0,facebook/watchman,C++,50.0,31383.0,256.0,3184,4.596,4.35,4.055,2.141,1.99,1.698
0,yhirose/cpp-httplib,C++,359.0,3037.0,162.0,4175,2.825,2.661,2.636,11.176,6.98,12.41
0,SwifterSwift/SwifterSwift,Swift,581.0,16213.0,153.0,2737,4.025,3.822,4.286,17.33,13.982,14.054
0,Juanpe/SkeletonView,Swift,46.0,6493.0,59.0,835,4.383,4.067,3.199,6.332,6.027,6.844
0,validatorjs/validator.js,JavaScript,706.0,5444.0,410.0,4699,6.957,6.419,5.102,13.36,11.37,10.57
0,jenkinsci/configuration-as-code-plugin,Java,1276.0,6006.0,175.0,2326,6.535,6.371,5.678,8.988,6.442,9.383
0,jaredhanson/passport,JavaScript,51.0,640.0,32.0,4433,4.3,3.976,2.988,3.426,3.004,3.852
0,classgraph/classgraph,Java,108.0,27912.0,56.0,2180,1.943,1.856,1.886,3.778,4.532,4.3
0,liangfeidotme/MasteringAndroidDataBinding,Java,9.0,6754.0,7.0,439,1.248,1.233,1.273,2.094,1.834,1.663
0,Cleveroad/SlidingTutorial-Android,Java,15.0,6319.0,8.0,1136,3.166,3.263,3.487,2.993,2.706,2.994
0,xtuhcy/gecco,Java,28.0,1007.0,13.0,2994,1.765,1.697,1.48,3.309,3.574,3.317
0,igreenwood/SimpleCropView,Java,23.0,8157.0,9.0,1154,1.1,1.092,1.088,1.819,1.663,1.912
0,geekidea/spring-boot-plus,Java,72.0,8474.0,5.0,1455,1.132,1.121,1.114,5.037,4.713,4.877
0,guyijie1211/JustLive-Android,Java,6.0,11538.0,2.0,607,0.999,1.0,1.0,1.885,1.792,2.013
0,kilim/kilim,Java,5.0,3261.0,12.0,3593,2.938,2.983,2.923,1.679,1.535,1.721
0,Cleveroad/WaveInApp,Java,10.0,6918.0,6.0,1012,1.733,1.79,1.856,2.804,2.872,3.02
0,pennersr/django-allauth,Python,895.0,11687.0,408.0,4631,5.296,4.903,4.11,26.25632621581739,21.988943789700585,25.382464705009152
0,xmartlabs/Eureka,Swift,389.0,21066.0,140.0,2991,8.836,8.116,6.175,5.893,4.828,6.641
0,benbusby/whoogle-search,Python,24.0,2578.0,117.0,229,3.309,3.105,2.944,3.046,3.013,3.303
0,Ramotion/animated-tab-bar,Swift,46.0,9671.0,41.0,1673,4.738,4.424,3.025,3.91,3.637,4.218
0,gruns/icecream,Python,21.0,380.0,20.0,1755,3.126,2.936,2.485,3.125,3.125,3.175
0,ninjaprox/NVActivityIndicatorView,Swift,62.0,6117.0,37.0,2778,4.384,4.054,3.461,1.848,1.791,1.845
0,EleutherAI/gpt-neo,Python,92.0,1637.0,26.0,476,2.055,2.088,1.977,4.966,5.078,5.477
0,mas-cli/mas,Swift,133.0,2805.0,42.0,2104,4.963,4.624,3.931,6.769,5.404,4.44
0,drogonframework/drogon,C++,896.0,5506.0,130.0,2138,1.628,1.612,1.668,17.009,14.762,15.76
0,Ramotion/folding-cell,Swift,18.0,23548.0,22.0,1214,3.135,2.947,2.099,1.503,1.524,1.473
0,vuejs/core,TypeScript,1633.0,26894.0,432.90146429063736,1313,12.770090408345814,11.877419141587875,7.749,19.809,15.129,18.547
0,felHR85/UsbSerial,Java,73.0,2025.0,24.0,3326,2.072,1.98,2.141,7.415,7.264,7.568
0,pock/pock,Swift,26.0,19960.0,17.0,1334,3.381,3.159,2.862,2.901,3.071,2.731
0,dwarvesf/hidden,Swift,6.0,3970.0,18.0,742,3.347,3.278,3.01,1.987,1.768,2.04
0,skypjack/entt,C++,29.0,35788.0,71.0,1214,3.986,3.692,2.631,2.209,2.016,2.258
0,philc/vimium,JavaScript,603.0,6215.0,142.0,5276,10.509,9.684,7.626,8.119,7.168,8.679
0,heinrichreimer/material-intro,Java,55.0,24338.0,27.0,2936,4.724,4.378,3.355,3.562,3.672,3.383
0,newlinedotco/FlappySwift,Swift,22.0,232.0,16.0,1995,2.746,2.649,2.377,2.531,2.56,2.82
0,pmndrs/zustand,TypeScript,160.0,6625.0,220.0,836,11.198,10.321,7.116,7.046,5.368,8.058
0,gzc/CLRS,C++,178.0,12300.0,103.0,2650,5.322,5.715,6.594,4.74,4.231,3.414
0,js-cookie/js-cookie,JavaScript,45.0,798.0,53.0,2394,4.176,3.93,2.977,3.527,3.21,4.066
0,graphql-python/graphene,Python,362.0,2284.0,176.0,2934,2.89,2.738,2.266,8.192,6.816,8.798
0,gelstudios/gitfiti,Python,22.0,164.0,25.0,2787,2.023,1.985,2.005,2.528,2.542,2.731
0,jchambers/pushy,Java,270.0,8711.0,41.0,3438,2.745,2.578,2.371,7.408,7.052,8.804
0,dylanaraps/pywal,Python,100.0,759.0,51.0,1545,1.99,1.898,1.718,4.04,3.712,3.428
0,tabulapdf/tabula-java,Java,116.0,10223.0,32.0,3249,3.25,3.106,2.86,2.878,2.766,2.684
0,docopt/docopt,Python,31.0,538.0,27.0,2333,2.049,1.955,1.574,3.618,3.764,3.651
0,brightmart/text_classification,Python,16.0,14810.0,10.0,1860,1.562,1.508,1.408,4.929,3.759,4.987
0,FreeTymeKiyan/LeetCode-Sol-Res,Java,135.0,5295.0,8.0,476,1.278,1.288,1.348,12.444,13.449,12.872
0,arogozhnikov/einops,Python,91.0,6132.0,23.0,1937,2.497,2.358,1.74,10.233,8.716,12.022
0,zeromicro/go-zero,Go,1843.0,20231.0,240.0,1304,3.451,3.26,2.887,24.818,20.672,20.307
0,SYSTRAN/faster-whisper,Python,95.0,2980.0,29.0,384,1.873,1.809,1.827,6.585,6.606,6.594
0,chalk/chalk,JavaScript,82.0,1060.0,56.0,2709,3.632,3.41,2.4,8.355,7.44,9.218
0,stephencelis/SQLite.swift,Swift,186.0,3960.0,88.0,3429,6.464,6.08,4.479,5.874,4.473,6.849
0,samshadwell/TrumpScript,Python,54.0,316.0,33.0,354,3.828,3.571,3.358,4.016,4.142,4.415
0,git-tips/tips,JavaScript,139.0,393.0,68.0,2848,2.069,2.003,1.916,10.374,7.93,13.061
0,mac-cain13/R.swift,Swift,155.0,4634.0,59.0,3047,5.361,5.016,3.937,4.319,3.835,4.425
0,styled-components/styled-components,TypeScript,620.0,34883.0,323.0,1706,9.889,9.225,6.961,6.261,5.709,6.685
0,sass/node-sass,C++,647.0,25527.0,178.0,4298,8.56,8.048,5.414,4.516,3.255,5.469
0,ange-yaghi/engine-sim,C++,11.0,5966.0,6.0,250,1.869,1.797,1.443,2.534,2.479,2.766
0,ggerganov/kbd-audio,C++,9.0,13031.0,4.0,752,1.388,1.351,1.179,2.556,2.067,2.554
0,zalando/logbook,Java,517.0,6315.0,79.0,1828,2.572,2.509,2.773,6.775,5.322,6.708
0,luizgrp/SectionedRecyclerViewAdapter,Java,15.0,1650.0,6.0,1555,1.6,1.583,1.622,3.636,3.054,4.097
0,newbiechen1024/NovelReader,Java,7.0,12906.0,5.0,330,1.696,1.634,1.624,1.865,1.804,1.829
0,Java-aid/Hackerrank-Solutions,Java,7.0,740.0,8.0,1056,1.715,1.646,1.414,1.813,1.52,2.195
0,misakuo/3dTagCloudAndroid,Java,6.0,4652.0,5.0,1591,1.705,1.648,1.479,1.684,1.589,1.57
0,tristanhimmelman/ObjectMapper,Swift,221.0,1310.0,99.0,3424,5.382,4.981,3.592,9.8,9.411,9.891
0,go-kit/kit,Go,473.0,7389.0,188.0,3244,6.557,6.074,5.401,8.562,6.368,10.194
0,avast/retdec,C++,281.0,32536.0,52.0,2254,4.918,4.686,4.461,3.827,3.415,3.017
0,schollz/croc,Go,134.0,24600.0,84.0,1724,3.316,3.095,2.393,2.537,2.227,2.199
0,morenoh149/react-native-contacts,Java,202.0,9749.0,116.0,3051,8.661,7.959,5.748,4.264,3.797,3.747
